-9.9,8.4,16217.647291473882
-9.9,8.5,16188.751917219302
-9.9,8.6,16110.265158718847
-9.9,8.7,16293.911609350045
-9.9,8.8,16222.002173533987
-9.9,8.9,16181.846054929983
-9.9,9.0,16214.619770898194
-9.9,9.1,16237.740578240922
-9.9,9.2,16388.09699411841
-9.9,9.3,16371.345597250303
-9.9,9.4,16311.25610893922
-9.9,9.5,16328.729800963649
-9.9,9.6,16367.118909572737
-9.9,9.7,16363.789952353955
-9.9,9.8,16407.973135448563
-9.9,9.9,16446.604474180112
-9.8,-10.0,16634.88361837256
-9.8,-9.9,16601.11600423855
-9.8,-9.8,16566.332174910618
-9.8,-9.7,16530.501450741478
-9.8,-9.6,16493.72439713077
-9.8,-9.5,16456.287352835578
-9.8,-9.4,16418.743315432755
-9.8,-9.3,16381.904719960026
-9.8,-9.2,16346.53783157738
-9.8,-9.1,16312.817512403279
-9.8,-9.0,16280.159049106593
-9.8,-8.9,16247.66971990894
-9.8,-8.8,16214.617710206589
-9.8,-8.7,16180.560720306525
-9.8,-8.6,16145.290466888298
-9.8,-8.5,16108.777376422584
-9.8,-8.4,16071.186547402684
-9.8,-8.3,16032.97969976617
-9.8,-8.2,15995.036779563807
-9.8,-8.1,15958.506762203053
-9.8,-8.0,15924.072062436793
-9.8,-7.9,15891.279090610939
-9.8,-7.8,15858.962412960193
-9.8,-7.7,15826.083528759464
-9.8,-7.6,15792.026998285894
-9.8,-7.5,15756.516021957978
-9.8,-7.4,15719.51543611674
-9.8,-7.3,15681.261732166226
-9.8,-7.2,15642.450564595612
-9.8,-7.1,15604.431317872446
-9.8,-7.0,15568.749231317272
-9.8,-6.9,15535.727267228827
-9.8,-6.8,15504.053451327392
-9.8,-6.7,15472.128200976435
-9.8,-6.6,15438.953877953583
-9.8,-6.5,15404.0792722549
-9.8,-6.4,15367.385502107347
-9.8,-6.3,15329.07036786718
-9.8,-6.2,15289.927352964338
-9.8,-6.1,15251.789074409558
-9.8,-6.0,15216.938950776983
-9.8,-5.9,15185.609521687787
-9.8,-5.8,15155.611815464154
-9.8,-5.7,15124.860569296066
-9.8,-5.6,15092.32119537481
-9.8,-5.5,15057.605098213262
-9.8,-5.4,15020.655831955222
-9.8,-5.3,14981.871820268905
-9.8,-5.2,14942.843660948338
-9.8,-5.1,14907.031674770746
